MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4:Ins:R:5	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	4	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5:Ins:R:1	0	1	0	1	0	0	1	0	2	1	0	1	0	2	0	2	0	1	0	2	0	0	0	2	1	0	1	0	0	0	2	0	0	1	0	8	0	0	1	0	1	0	3	0	0	1	0	0	0	0	1	0	2	1	1	1	0	0	0	0	2	1	0	0	0	0	0	4	5	0	2	2	0	0	1	2	0	0	0	0	0	1	1	3	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1
5:Ins:R:2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2:Del:M:1	0	0	2	1	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	2	1	0	0	2	0	1	2	0	1	2	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	3	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	4	0	3	0	0	1	0	0	0	0	0	0	1	0	0	1	1
3:Del:M:1	0	0	1	5	0	0	1	0	1	1	0	0	0	1	0	2	0	0	0	1	0	1	0	2	3	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1	0	3	1	0	6	1	2	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	1	2	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
3:Del:M:2	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	2	1	0	2	1	0	2	1	1	0	0	0	0	2	0	1	7	1	1	0	4	0	0	2	0	1	0	0	2	1	1	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	2	1	5	2	0	0	4	0	0	0	1	1	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	1	1	2	1	0	1	0	2
4:Del:M:1	0	0	1	0	1	0	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	4	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	2	2	1	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
4:Del:M:2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	1	1	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:M:3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
5:Del:M:1	3	6	10	36	0	1	40	3	26	29	8	14	11	7	0	42	0	8	0	24	12	33	20	88	51	6	44	13	0	0	1	3	8	0	10	69	4	2	15	19	12	1	104	5	104	0	0	21	15	5	3	0	14	6	1	13	20	1	0	0	0	20	1	0	0	0	31	61	37	21	9	0	0	1	45	78	4	6	3	4	8	38	7	56	6	42	8	0	14	6	11	0	1	13	7	7	0	12	1	5
5:Del:M:2	0	4	2	26	0	2	21	1	12	2	4	5	2	9	0	22	0	0	0	14	3	30	12	25	35	2	25	6	0	0	0	0	9	0	16	47	0	5	8	16	5	1	57	6	31	0	0	2	2	0	0	0	8	7	0	5	3	0	0	0	0	9	0	0	0	0	2	29	20	7	2	0	0	3	45	12	7	2	0	4	0	3	1	30	3	17	5	0	4	6	3	1	0	4	2	11	0	6	0	3
5:Del:M:3	0	1	0	7	1	0	8	1	6	1	0	3	1	2	0	4	0	0	1	12	0	9	2	16	7	0	2	5	0	0	0	0	3	0	2	23	1	1	3	7	1	1	19	2	10	0	0	1	1	0	1	1	1	1	0	3	1	0	0	1	0	0	0	0	0	0	8	13	13	3	0	0	0	2	6	5	0	1	0	0	0	3	0	13	0	3	0	0	3	1	0	0	2	0	1	6	0	3	0	2
5:Del:M:4	1	0	0	3	0	0	2	0	1	1	1	0	2	2	0	4	0	0	0	1	1	3	0	3	3	2	2	0	0	0	1	0	0	1	1	4	0	0	0	1	2	0	4	2	3	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	1	0	0	0	0	2	6	0	0	0	0	1	2	0	5	0	1	0	0	0	0	1	0	1	2	0	1	0	1	0	1
5:Del:M:5	0	1	0	2	0	0	5	0	0	3	1	2	0	0	0	1	0	0	0	1	0	2	1	3	2	2	4	0	0	0	1	0	1	0	0	4	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	8	1	1	0	0	0	0	3	2	1	1	0	1	0	1	0	4	0	1	1	0	1	0	1	0	0	2	0	0	0	2	0	0
