MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	1	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	0	0	0	1	0	2	1	1	2	1	0	0	1	0	0	0	0	0	2	1	0	1	0	2	3	2	3	0	0	0	1	0	1	1	0	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0	3	2	0	0	1	1	0	0	0	0	1	2	1	0	2	3	0	0	0	0	0	1	1	2	0	0	0	0	2	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	3	1	0	1
5:Ins:R:2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	2	4	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0
3:Del:M:1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	3	1	0	0	1	0	1	0	0	2	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0
3:Del:M:2	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	2	0	0	0	0	2	1	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	1	0	0	0	1	1	0	0	2	0	0	2	0	0	0	0	1	2	1	0	1	0	2	0	1	0	1	0	0	0	0	0	1	0	2	0	2	0	1	1	1	0	0
4:Del:M:1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0
4:Del:M:2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4:Del:M:3	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
5:Del:M:1	0	4	0	6	3	8	32	10	7	1	0	1	2	0	28	0	10	1	24	1	0	3	3	0	2	112	15	41	1	1	15	30	8	7	1	0	14	9	16	2	109	17	3	0	14	39	1	2	5	7	0	50	30	0	5	12	19	1	16	8	4	2	28	7	5	10	16	7	0	4	4	0	24	2	129	12	3	6	5	26	1	2	0	17	4	12	0	11	2	3	21	15	1	23	12	0	57	16	1	19
5:Del:M:2	0	0	1	1	1	3	12	6	3	0	1	0	2	1	12	0	7	1	10	1	0	3	1	0	2	36	12	20	1	0	3	11	1	4	0	1	6	3	16	0	57	4	0	0	5	16	0	0	3	7	0	26	15	0	4	2	9	1	7	5	0	0	6	3	4	4	10	4	0	3	0	0	7	0	52	6	0	4	1	12	0	1	0	3	2	11	0	2	2	4	12	9	0	9	3	0	27	7	0	6
5:Del:M:3	0	0	0	0	0	1	5	3	0	1	0	0	0	0	9	0	4	0	5	0	0	0	0	0	0	18	3	4	0	0	1	5	1	2	0	0	1	1	1	0	17	1	0	0	4	6	0	0	1	1	0	10	7	0	1	2	0	1	5	4	0	0	4	0	1	1	2	0	0	0	1	0	2	0	24	1	0	1	0	9	1	1	2	3	2	2	0	2	2	0	9	4	0	4	2	0	8	4	0	5
5:Del:M:4	1	0	0	0	0	0	2	1	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	10	1	1	0	0	1	1	0	0	0	0	2	1	2	1	9	0	0	0	1	1	0	0	0	0	0	2	2	0	0	2	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	11	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	1	1	0	2	2	0	3	0	0	1
5:Del:M:5	0	0	0	1	0	2	1	0	0	1	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	5	0	5	0	0	1	2	0	0	0	0	0	1	1	0	5	0	0	0	2	1	0	0	2	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	6	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	2	0	0	2
