MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	1	0	1	0	0	0	1	3	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	2	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	1	1	0	1	3	0	1	1	1	1	0	1	2	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	2	0	2	0	0	0	2	2	0	1	0	1	0	0	2	0	0	1	1	1	0	1	0	4	1	2	1	1	0	1	2	0	1	1	0	0	1	1	2	1	1	1	0	0	0	0	4	0	0	1	1	0	0	0	0	0	2
3:Del:M:1	0	0	4	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	1	1	0	0	0	0	0	0	2	1	0	1	0	0	2	1	0	0	0	0	3	0	1	1	0	0	2	0	2	0	0	0	4	0	1	0	0	0	0	0	0	2	1	0	0	2	0	1	3	0	1	0	0	1	0	3	0	0	1	1	0	0	1	1	2	0
3:Del:M:2	1	0	0	5	0	2	0	0	3	5	7	0	0	9	0	0	0	4	3	0	1	3	1	0	1	0	0	0	0	2	0	5	1	2	3	7	4	0	1	5	2	2	3	2	0	12	2	0	0	4	0	0	5	2	2	2	7	1	2	0	2	23	1	1	1	14	0	0	10	0	6	1	1	2	0	2	3	0	1	2	0	1	1	2	1	0	1	2	2	3	3	1	2	1	5	3	0	2	1	0
4:Del:M:1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	1	0	0	0	1	0	1	2	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	1	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	0	1
4:Del:M:2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0
4:Del:M:3	0	8	3	1	7	0	0	1	4	3	0	0	0	2	5	0	0	1	0	1	11	1	5	1	6	0	0	2	16	16	0	1	5	1	11	1	1	0	0	2	1	0	7	22	0	0	0	1	0	10	0	1	0	1	1	3	9	5	9	5	9	2	1	1	1	0	11	5	2	1	2	1	5	8	4	0	1	0	8	6	4	12	4	1	0	16	0	4	10	1	4	10	0	1	1	4	0	0	5	4
5:Del:M:1	0	5	23	0	11	3	7	3	1	9	12	0	1	0	6	2	6	1	5	11	3	1	0	0	0	0	0	3	8	9	2	2	3	54	14	1	1	1	2	3	1	50	7	0	7	43	0	1	12	13	5	2	11	0	5	5	18	1	4	0	8	0	11	0	2	16	3	2	10	8	1	3	3	13	5	24	12	12	16	38	21	46	41	2	8	19	0	1	3	4	3	0	5	53	0	3	15	24	8	6
5:Del:M:2	0	9	14	0	0	0	1	0	0	1	5	0	0	2	3	2	6	1	1	15	1	0	0	0	0	0	0	1	3	27	2	0	1	10	14	1	0	0	1	0	0	8	5	0	2	11	0	0	3	0	2	4	6	0	3	1	9	0	4	0	2	0	13	0	0	1	3	0	12	2	0	2	0	0	1	9	4	8	4	10	2	34	13	0	4	9	0	0	3	0	6	1	1	25	0	1	18	14	7	4
5:Del:M:3	0	4	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	7	0	0	0	0	0	0	0	0	2	1	0	1	0	12	5	0	0	0	0	2	0	6	1	0	3	4	0	1	0	4	1	0	3	0	2	1	1	0	0	0	1	0	3	0	1	3	3	0	2	1	3	1	0	1	0	2	1	0	3	3	4	5	9	0	1	2	0	0	0	0	3	0	3	13	0	0	4	2	2	1
5:Del:M:4	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1	3	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	3	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	5	0	1	3	0	0	0	0	0	0	0	0	1	1	4	0	0	0	1	2	0
5:Del:M:5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	2	1	0	1	0	0	2	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	1	4	0	0	1	2	0	3	2	0	0	0	0	0	1	0	0	1	0	3	1	0	1	1	0	2
