Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4:Ins:R:5	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	1	2	0	0	0	1	2	3	2	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	1	0	0	3	0	2	0	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	4	0	2	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	0	0	1	0	0	2	2	1	0	1	1	0	0	0	3	1	4	1	1	5	1	0	2	0	0	1	2	1	0	0	1	3	0	0	0	0	1	0	0	6	2	1	2	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	2	2	0	0	0	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	2	1	0	0	1	0	1	1	2	0	0	1	0	0	4	0	0	3
3:Del:M:1	0	0	0	0	0	1	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	1	0	0	4	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	1	0	3	1	0	0	0	1	0	1	0	1	0	2	1	1	1	4	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
3:Del:M:2	0	3	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	2	2	0	0	2	0	0	1	0	4	3	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	1	0	1	0	2	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
4:Del:M:1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	0	0	1	2	0	0	1	0	0	0
4:Del:M:2	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
4:Del:M:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
5:Del:M:1	3	25	1	1	9	0	19	22	18	0	5	6	13	1	5	5	0	15	3	4	0	13	2	3	6	4	0	9	0	142	5	1	8	23	3	1	1	1	9	62	2	28	1	5	38	1	8	14	4	2	11	0	0	5	0	11	1	24	4	47	43	24	0	31	17	31	21	3	9	0	16	33	26	8	5	9	0	0	4	1	0	1	22	16	0	2	1	8	4	3	6	0	4	2	8	15	13	3	0	17
5:Del:M:2	0	12	1	0	3	0	4	14	12	0	1	3	6	1	5	2	0	7	4	1	1	1	1	7	1	3	0	7	0	27	3	0	2	3	4	1	1	0	4	28	4	7	0	1	11	4	1	2	0	0	3	0	0	2	0	5	0	12	0	13	5	5	0	27	5	4	10	3	4	1	1	16	3	1	4	9	2	0	4	0	0	0	28	6	5	0	0	4	0	3	4	0	0	1	0	2	3	0	0	9
5:Del:M:3	1	5	1	0	2	0	3	3	3	0	0	0	1	0	4	1	0	4	2	1	1	1	0	3	2	1	0	1	1	6	0	1	0	5	1	1	0	0	1	7	0	3	0	0	4	0	1	0	0	0	1	0	0	0	0	5	0	5	0	8	5	1	0	3	2	5	5	1	2	0	3	3	3	2	1	0	1	0	0	0	0	0	8	5	0	0	0	0	2	1	0	0	1	1	2	1	0	0	0	0
5:Del:M:4	0	3	0	0	1	0	2	2	2	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	3	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	3	1	1	0	1	0	1	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0
5:Del:M:5	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	1	2	1	1	0	0	0	2	0	1	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	2	3	2	0	0	3	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
