Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	5	148	17	3	36	17	2	33	1	0	23	1	7	4	22	11	193	4	2	1	22	11	98	59	49	5	2	2	21	44	38	2	28	6	64	140	9	6	0	0	7	12	89	9	0	4	163	35	57	1	0	120	32	38	52	3	0	45	11	2	55	54	30	1	54	3	47	18	31	3	23	32	8	16	13	41	45	50	15	2	25	10	77	20	1	5	24	15	0	13	65	4	12	7	0	53	6	28	81	27
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5:Ins:R:5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	1	1	0	0	0	2	0	1	0	1	0	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	4	0	1	1	0	0	1	1	3	0	0	0	2	0	0	0	5	1	0	2	3	0	1	0	0	1	0	1	2	1	1	0	0	0	0	0	1	2	0	4	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	0	1	0
3:Del:M:1	1	0	0	2	0	1	0	2	0	0	3	0	2	0	3	0	0	0	1	0	2	0	0	1	1	3	1	2	2	0	0	1	0	0	2	1	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	5	0	0	0	2	0	0	0	2	3	0	0	0	0	1	0	0	3	0	0	0	0	0	3	0	1	0	0	2	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	5	0	0	0	0
3:Del:M:2	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	2	0	0	1	3	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	2	0	0	1	0	1	0	0	1	0	0	1	4	0	1	0	0	0	0	0	0	2	1	5	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	1	0	1	0	1	4	0	0	0	0
4:Del:M:1	0	1	0	0	1	2	0	2	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	7	3	0	1	1	0	0	0	0	2	0	0	0	0	1	1	3	2	0	0	0	1	0	4	1	1	0	2	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0
4:Del:M:2	0	2	0	1	0	3	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	1	2	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	2	3	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	2	0	2	0	4	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
4:Del:M:3	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
5:Del:M:1	1	5	0	35	1	19	0	51	0	30	47	0	99	14	42	3	4	43	14	0	12	5	0	15	22	74	7	25	23	12	8	30	23	0	0	13	11	16	8	0	1	29	0	8	2	1	21	67	24	7	3	415	133	5	9	92	2	14	11	0	13	3	5	14	0	59	2	20	30	8	0	12	29	0	3	3	13	1	44	41	13	10	7	7	14	31	2	1	0	0	68	0	0	24	7	83	2	2	6	3
5:Del:M:2	5	712	20	26	47	13	6	77	2	11	49	0	64	12	40	30	144	12	2	0	65	57	235	192	53	18	13	14	19	37	30	11	48	3	60	170	40	9	5	0	4	38	157	7	5	21	150	104	86	2	0	91	53	71	70	40	5	64	35	13	116	103	42	3	53	42	73	19	42	8	16	92	18	134	48	95	177	141	57	28	60	26	52	46	8	25	84	37	4	12	131	9	7	21	3	87	2	57	115	31
5:Del:M:3	0	5	0	3	0	4	0	3	0	1	9	0	26	0	6	0	1	3	2	0	3	1	1	1	3	10	0	5	1	1	6	8	6	0	0	1	0	2	0	0	1	2	0	1	0	0	0	7	6	2	1	42	28	1	0	7	0	4	0	0	5	2	4	1	0	7	0	3	13	3	0	5	9	0	0	3	3	0	3	30	1	2	1	2	4	8	0	0	0	1	20	0	0	6	1	16	0	0	1	1
5:Del:M:4	0	0	0	2	0	2	0	2	0	0	7	0	8	0	1	0	0	5	0	0	1	2	0	0	2	4	0	3	0	0	1	0	1	0	1	0	0	3	1	0	0	2	0	0	0	0	1	4	1	0	0	20	4	0	0	4	0	1	0	0	2	0	0	0	0	6	0	4	1	1	1	0	0	0	0	0	2	0	3	2	0	0	0	0	1	4	0	0	0	0	8	0	0	1	0	3	0	0	0	0
5:Del:M:5	0	1	0	2	0	1	0	5	0	3	3	0	2	2	1	1	0	0	1	1	2	0	2	0	1	5	0	2	2	0	4	1	0	0	1	0	2	1	1	1	0	1	0	1	0	0	1	1	3	0	0	8	3	1	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	4	1	0	1	1	0	0	3	4	0	1	3	0	2	0	0	0	0	0	10	0	0	0	1	2	0	0	1	0
