Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	3	2	1	5	3	0	4	1	0	0	16	8	6	25	0	4	5	20	9	1	2	1	13	0	1	2	0	15	23	0	0	18	0	1	5	0	0	5	7	4	0	2	5	1	7	0	15	4	2	3	12	24	1	21	6	3	2	3	2	0	4	0	6	0	0	0	6	3	0	0	8	3	0	0	0	2	7	2	0	3	0	1	0	2	0	1	0	3	3	0	3	8	1	1	0	4	0	8	2	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	0	0	2	1	0	0	0	2	1	0	0	0	0	0	1	2	0	1	1	1	1	0	0	0	0	3	1	0	0	5	0	0	0	1	5	1	0	0	0	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	4	0	0	2	0	0	3	0	0	0	0	2	1	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2:Del:M:1	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	1	1	0	0	0	2	2	0	0	1	2	0	0	0	0	1	1	0	0	0	1	4	1	0	0	1	6	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	2	1	0	0	1	1	1	0	0	0	2	1	0	2	1	2	1	1	1	1	1	0	0	0	1	0	0	0
3:Del:M:1	0	2	1	3	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	3	9	0	0	0	1	5	1	0	3	2	1	0	3	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	2	1	0	2	0	0	1	0
3:Del:M:2	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	2	0	1	1	0	2	2	0	2	5	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	2	0	0	1	0	0	0	1	0	0	1	2	1	1	1	0	0	1	3	0	0	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	1
4:Del:M:1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	2	1	0	0
4:Del:M:2	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4:Del:M:3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
5:Del:M:1	7	1	2	16	8	0	41	4	2	5	10	21	4	1	29	28	0	0	4	35	6	5	7	0	6	0	29	21	8	1	153	4	2	5	5	28	69	5	1	4	4	50	1	3	20	3	0	2	3	14	1	11	0	1	1	68	70	16	2	5	24	0	1	122	8	0	0	8	32	15	0	31	6	1	1	28	2	38	27	0	0	0	5	0	1	18	3	17	36	11	16	11	10	14	10	12	43	2	14	25
5:Del:M:2	2	2	0	13	1	0	5	2	0	0	17	11	2	2	3	6	0	0	8	11	0	4	0	0	2	0	7	9	3	0	17	8	0	0	4	21	32	1	0	0	3	35	0	1	9	2	0	5	7	7	0	4	0	0	1	25	20	6	0	0	18	0	0	43	4	0	0	3	16	6	0	33	2	2	1	5	1	15	5	0	0	0	4	1	1	4	0	8	14	5	8	3	1	4	4	3	12	3	10	9
5:Del:M:3	0	0	0	5	0	0	5	1	0	1	3	3	1	1	1	3	0	0	0	3	7	3	0	0	1	0	3	6	1	0	5	0	0	0	0	2	13	0	0	0	3	9	0	0	4	0	0	2	2	3	0	2	0	0	0	11	13	1	0	2	3	0	0	6	2	0	0	1	6	1	0	6	0	2	0	6	2	7	3	0	0	0	1	0	0	1	2	5	4	9	3	0	0	2	1	1	7	0	5	0
5:Del:M:4	0	1	1	2	0	0	3	1	0	0	1	2	0	0	1	0	0	0	1	4	0	0	1	0	0	0	4	2	1	0	7	1	0	0	1	0	7	0	0	0	1	2	0	0	3	0	0	3	0	2	0	1	1	0	0	7	1	3	1	2	0	0	0	3	0	0	0	0	2	0	0	4	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	2	2	2	0
5:Del:M:5	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	3	0	0	0	0	0	0	4	0	1	0	12	0	0	0	3	3	8	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	4	0	2	0	0	1	1	0	1	0	0	0	1	3	0	0	4	1	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	0	0	1	2	0	0	2
