Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
5:Ins:R:1	0	0	2	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	1	1	0	2	1	0	0	2	0	0	1	1	3	1	1	0	0	1	1	0	0	0	3	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	3	0	0	1	0	0	3	0	2
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	1	2	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
3:Del:M:1	0	0	0	1	3	0	2	0	0	0	0	1	1	0	1	0	0	3	0	12	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	2	0	0	0	1	1	1	0	0	1	0	0	0	0	2	0	2	0	2	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	2	0	0	1	2	1	0	1
3:Del:M:2	0	0	1	0	3	1	1	1	0	0	0	0	0	0	3	0	0	0	2	5	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	2	0	0	2	3	4	0	0	2	0	2	1	0	3	0	0	0	1	0	0	1	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	0	1	0	1	0	0
4:Del:M:1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0
4:Del:M:2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0
4:Del:M:3	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	1	1	2	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
5:Del:M:1	10	3	6	14	26	35	15	2	2	0	3	0	27	0	16	1	2	9	5	80	8	0	23	16	2	5	1	0	1	3	0	0	30	3	4	0	19	15	0	13	16	33	32	34	0	0	22	6	37	2	4	45	3	3	0	0	24	1	24	13	52	11	5	1	0	14	7	0	1	0	28	6	0	3	21	0	9	0	2	0	42	6	8	24	4	37	0	9	2	9	4	6	10	1	6	20	10	30	12	51
5:Del:M:2	5	1	9	30	11	19	6	1	4	0	1	0	3	0	8	0	0	15	0	49	2	3	12	2	1	0	0	0	1	4	0	0	10	4	2	0	3	10	0	4	2	16	19	3	4	0	14	2	20	1	3	14	2	2	0	1	4	0	9	2	9	2	4	2	1	6	1	0	0	0	24	2	0	2	7	0	2	0	1	0	7	2	0	11	2	17	1	2	5	7	1	11	3	0	2	8	7	13	10	15
5:Del:M:3	228	3	16	4	5	154	53	96	168	46	7	2	6	1	82	2	35	3	74	30	3	8	7	51	19	29	2	29	0	6	15	13	257	10	10	8	35	17	20	12	3	12	100	21	5	31	34	6	22	0	50	25	2	14	4	4	83	2	57	17	23	22	10	85	14	4	2	11	41	3	36	2	20	8	14	69	4	12	64	3	11	17	2	75	32	10	78	30	2	132	39	43	117	11	4	9	92	12	6	29
5:Del:M:4	0	0	0	4	2	0	0	0	1	0	0	0	3	0	4	0	0	2	0	8	0	0	1	3	1	0	0	0	0	1	0	0	1	0	0	0	5	1	0	0	1	1	2	2	1	0	1	1	2	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	3	1	3	0	2	0	0	1	5	1	0	3	2	0	4	1	3
5:Del:M:5	0	0	2	0	1	2	1	0	0	0	0	0	0	0	2	0	0	1	0	5	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	2	0	0	0	0	2	2	0	1	0	1	1	1	0	0	2	0	0	0	0	2	0	1	1	0	0	0	0	1	2	0	0	0	1	6	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	3	0	0	0	2	3
