Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	0	2	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	0	1	2	2	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	2	0	0	1	0	0	1	0	0	1	2	0	2	0	0	0	2	3	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	2	0	0
3:Del:M:1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	8	1	1	0	1	5	1	0	2	0	1	1	0	4	1	0	0	0	0	0	0	0	0	2	0	1	3	0	1	2	0	1	1	1	0	2	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	3	4	0	0	1	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	1	0
3:Del:M:2	0	0	2	0	0	0	1	1	3	0	0	0	0	1	0	1	0	0	1	0	2	3	0	2	2	2	0	0	0	0	0	2	0	0	2	0	1	1	2	0	0	0	0	1	2	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	2	0	1	1	4	0	1	1	2	0	0	0	1	1	1	1	0	0	0	1	0	1	2	0	3
4:Del:M:1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	0	3	0	0	1	1	0	0	0	2	0	0	1	0	0	2	0	1	0	0	0	0	0	2	0	0	2	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
4:Del:M:2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
4:Del:M:3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	2	1	2	2	1	1	0	2	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5:Del:M:1	8	19	11	24	2	10	2	25	0	0	8	6	4	27	5	2	6	1	48	0	4	11	6	75	28	27	27	47	0	22	2	28	1	3	2	8	1	2	5	1	6	16	2	11	18	11	2	10	21	0	0	1	57	3	3	35	0	0	5	0	1	0	5	30	7	1	1	5	14	9	20	0	11	1	0	2	1	27	7	67	3	0	16	8	0	0	14	13	5	76	28	4	3	1	2	3	0	73	24	2
5:Del:M:2	7	6	4	13	1	0	3	3	0	1	1	0	5	8	1	1	2	0	27	0	1	4	2	46	26	15	21	28	0	27	4	11	1	1	3	18	0	1	0	7	0	5	0	0	8	9	2	4	16	1	1	0	16	8	1	7	0	0	0	0	1	0	0	24	8	0	1	0	3	3	9	0	6	0	0	1	1	25	4	19	2	0	1	3	1	0	8	8	3	1	8	0	2	0	1	2	0	27	9	0
5:Del:M:3	2	3	1	2	1	0	2	5	0	0	0	1	0	2	3	0	0	0	13	0	1	1	1	11	16	1	4	5	0	1	0	3	0	0	3	1	0	0	0	1	0	0	1	4	3	7	0	2	3	0	1	2	16	2	0	6	0	0	0	0	0	0	1	2	4	1	0	0	0	4	3	0	0	1	1	0	0	8	0	14	2	0	2	2	1	0	3	3	1	1	2	1	0	1	0	0	0	9	0	1
5:Del:M:4	1	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	1	6	1	1	5	1	0	1	0	3	0	0	1	1	0	0	0	0	0	2	0	0	2	1	0	1	6	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	8	0	0	1	0	0	0	0	2	0	1	3	0	0	0	0	2	0	4	1	0
5:Del:M:5	0	0	1	1	1	1	1	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	1	7	2	2	1	2	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	1	0	0	1	0	1	0	0	1	1	0	0	8	1	0	2	1	1	1	2	1	0	1	2	2	1	0	0	0	0	2	0	1
