Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	1	0	0	0	1	2	0	2	0	1	1	0	1	4	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	2	4	0	0	2	0	1	0	7	1	1	0	0	1	1	0	1	4	2	1	0	4	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	5	1	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	1	3	1	0	0	0	2	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5:Ins:R:5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	1	1	0	1	3	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	7	0	0	0	1	0	0	1	0	0	0	0	1	1	2	0	1	0	3	0	0	4	0	0	2	2	0	2	1	0	0	0	0	0	0	1	0	0	0	3	1	0	1	0	0	0	0	0
3:Del:M:1	1	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	6	0	1	2	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	2	0	0	0	0	0	0	4	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	7	1	0	0	2	5	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	2	0
3:Del:M:2	0	0	0	1	1	1	0	1	0	0	1	2	2	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	2	1	0	0	0	0	2	1	2	1	1	1	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	1	1	0	2	1	0
4:Del:M:1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
4:Del:M:2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	2	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
4:Del:M:3	0	0	4	2	5	2	0	1	0	0	1	1	8	3	0	3	0	0	1	1	12	2	0	1	2	0	1	0	1	0	0	0	1	2	0	2	5	2	5	0	1	0	0	1	0	1	1	0	0	0	1	5	0	1	0	1	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	0	2	1	0	0	1	9	0	1	3	2	2	1	2	0	0	3	2	4	2	3	0	4	1	0	0	0	0	1
5:Del:M:1	8	5	2	6	4	12	7	35	0	16	5	7	14	34	1	1	5	34	6	10	31	5	0	6	1	0	7	7	1	15	2	14	31	1	0	33	29	1	2	0	4	7	4	51	7	1	0	3	3	13	13	6	62	18	0	9	9	26	21	0	0	25	0	16	3	7	49	8	45	1	9	2	26	249	1	3	2	6	20	16	9	0	7	0	4	2	18	10	3	2	13	26	1	16	31	13	9	10	43	0
5:Del:M:2	5	2	0	1	2	4	8	29	2	10	6	7	3	20	0	0	2	21	3	6	13	1	0	5	0	0	11	0	0	2	1	4	8	1	0	27	26	0	3	2	1	2	0	30	3	1	2	1	3	7	4	4	42	14	1	1	4	8	9	0	0	14	0	5	1	10	7	4	6	1	3	3	16	15	0	10	2	2	7	11	1	1	1	0	6	0	8	4	1	0	7	14	0	12	9	17	7	3	14	0
5:Del:M:3	3	1	1	0	1	1	0	4	0	3	0	1	4	5	0	0	2	14	1	2	8	2	0	0	0	0	3	1	0	1	0	5	1	1	0	11	13	0	1	2	0	0	0	16	2	0	0	0	4	2	1	0	9	2	1	2	6	3	3	0	0	7	0	1	0	6	4	0	4	0	2	2	4	21	0	1	3	3	1	1	0	1	1	2	0	0	0	3	3	0	1	3	1	4	6	5	1	0	5	0
5:Del:M:4	2	1	0	0	2	1	0	3	0	1	1	0	1	2	0	0	0	2	0	1	2	0	0	0	0	0	0	1	0	0	0	3	1	0	0	5	8	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	2	1	0	2	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	2	6	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	5	1	0	1	2	0
5:Del:M:5	1	2	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	3	0	0	0	1	0	0	0	0	1	2	0	0	0	2	1	0	0	3	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	6	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	2	7	0	0	1	1	0	0	1	0	1	0	0	0	0	2	0	0	0	3	0	0	0	3	1	0	2	0
