MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	24	3	0	0	21	0	6	0	7	2	0	2	5	10	0	27	22	0	7	14	12	10	0	6	11	2	6	1	0	0	1	0	12	1	3	2	1	15	0	0	10	2	4	8	28	14	2	3	18	0	2	4	7	14	0	0	11	5	0	30	21	9	0	1	0	6	12	12	4	36	23	0	16	10	5	0	0	1	13	0	27	7	2	4	1	11	0	1	0	45	1	0	16	0	14	5	1	11	3	7
4:Ins:R:5	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	1	1	6	1	2	0	2	0	0	2	4	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	3	2	0	4	0	0	1	0	1	1	0	1	0	2	4	0	2	1	2	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	3	2	2	0	0	2	0	3	0	2	0	0	0	2	0	0	0	0	1	0	1	3	1	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5:Ins:R:4	2	1	0	0	2	0	2	1	0	0	0	0	1	1	0	3	6	0	0	2	4	1	0	0	1	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	1	1	1	2	0	0	1	0	0	0	2	1	0	0	1	1	0	4	2	0	0	0	0	1	2	1	0	2	1	0	5	1	0	0	0	0	3	0	4	0	0	0	0	1	0	0	0	6	0	0	2	0	2	1	0	1	4	0
5:Ins:R:5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	46	12	1	2	64	0	17	0	40	10	3	1	18	26	1	61	47	5	12	22	48	20	1	22	29	4	16	1	0	1	4	4	28	1	8	5	7	36	0	3	26	9	12	16	53	23	7	9	42	0	6	8	20	25	1	0	29	7	2	85	46	17	0	5	3	25	31	45	10	100	50	11	69	35	8	2	3	8	35	2	92	10	2	11	1	31	0	7	1	128	0	0	53	0	35	18	5	25	29	13
3:Del:M:1	0	0	2	0	2	1	2	1	1	2	2	0	1	0	2	0	4	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	3	0	1	3	0	1	0	0	0	1	1	0	0	1	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	1	0	0	1	1	1	0	0	0	1	0	2	0	2	0	0	0	0	1	1	4	0	0	0	3	0	0	1	1	0	1	0	0	1	0
3:Del:M:2	0	0	2	2	0	0	2	1	1	0	2	0	0	0	3	0	1	0	0	0	0	0	0	5	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	1	3	0	1	3	0	0	1	0	0	0	1	1	1	1	0	1	0	0	2	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1
4:Del:M:1	1	0	4	0	2	1	1	2	0	2	3	5	1	1	3	0	2	1	0	6	2	0	5	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	2	1	2	2	0	5	2	0	0	0	1	1	0	4	5	0	5	1	0	3	3	0	2	0	0	2	0	2	3	0	1	0	0	3	0	8	0	1	1	1	1	1	2	1	1	0	1	6	0	0	2	1	1	1	2	1	1	0	6	4	5
4:Del:M:2	0	0	1	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4:Del:M:3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Del:M:1	1	2	104	2	19	9	42	18	0	31	93	2	9	10	88	3	48	0	2	19	0	2	26	2	8	1	25	2	28	7	2	13	19	2	2	6	49	44	53	111	1	1	25	16	0	37	14	13	0	21	56	33	25	34	4	8	7	13	0	0	0	40	2	0	0	29	30	0	8	2	22	20	3	0	4	17	41	4	77	3	0	22	8	89	1	44	18	6	0	33	0	0	40	1	0	13	6	10	19	19
5:Del:M:2	0	1	48	1	6	5	19	14	0	21	29	0	9	3	35	2	18	0	3	11	0	1	9	1	3	0	7	3	14	2	0	6	7	3	0	4	24	15	26	47	1	1	13	7	0	15	5	7	0	13	26	11	3	18	1	3	6	3	0	0	0	12	1	2	0	7	15	0	6	0	12	14	1	0	3	10	11	1	34	1	2	7	6	48	2	19	8	3	1	25	0	0	22	2	0	7	2	7	13	10
5:Del:M:3	0	2	21	0	2	1	7	5	0	7	22	0	0	1	14	1	9	0	0	3	0	0	6	2	1	0	7	0	3	0	0	5	5	1	0	1	6	4	10	16	1	0	4	1	0	2	2	3	0	5	6	8	4	3	0	0	4	2	0	0	0	3	1	0	1	4	6	0	0	1	5	5	0	1	1	1	5	0	14	0	0	4	1	18	0	8	4	0	1	5	1	0	8	1	1	2	2	0	4	1
5:Del:M:4	0	0	7	1	0	1	1	2	0	1	4	0	0	0	3	0	4	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	3	0	0	0	5	1	6	7	0	0	0	2	0	0	1	3	0	3	3	2	0	3	0	2	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	4	1	2	0	0	1	1	8	0	2	1	0	0	1	0	0	2	0	0	1	1	0	0	1
5:Del:M:5	0	0	3	0	0	1	2	0	0	1	7	0	1	0	4	0	3	0	0	0	0	0	1	0	0	0	3	0	0	1	1	0	0	0	0	1	2	2	2	2	0	0	2	1	0	0	0	0	0	3	1	1	0	2	0	0	1	1	2	0	0	0	0	0	0	1	2	0	1	0	0	3	0	0	0	0	2	1	1	0	0	1	3	3	0	4	0	0	0	3	0	0	1	0	0	3	1	1	2	0
