Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	78	48	3	35	124	78	3	40	110	5	33	18	74	183	93	163	1	77	226	232	27	0	32	4	1	15	193	22	64	133	94	261	39	3	17	1	3	14	1	4	18	0	65	16	254	62	238	52	8	13	158	29	237	0	40	9	132	2	31	7	1	6	19	5	0	193	5	120	0	74	1	72	24	23	1	44	160	49	15	73	44	1	61	0	28	48	94	1	73	207	5	226	99	6	29	2	197	55	153	9
4:Ins:R:5	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
5:Ins:R:0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	3	0	0	0	0	1	1	1	0	0	1	0	1	0	1	2	3	2	0	0	0	1	1	0	0	0	0	2	1	0	1	0	1	0	2	1	1	1	0	3	0	0	1	0	3	0	0	4	0	0	0	0	1	0	0	1	0	3	4	2	0	1	4	1	0	0	0	3	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	2	0	2	0	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5:Ins:R:5	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	3	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	3	0	0	2	1	0	1	0	2	1	1	0	0	2	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	3	0	0	0	1	0	2	0	1	1	1
3:Del:M:1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	2	0	2	0	0	0	0	1	0	0	2	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	2	0	3	1	0	5	0	0	0	0	2	0	1	0	0	5	4	2	0	1	5	2	0	0	0	1	0	0	3	0	1	0	0	0	0	3	1	1	0	0	0	0	1	2	5	1	0	0	0	0	0	0	0	3	0	0	0	1
3:Del:M:2	2	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	4	1	0	0	0	0	0	2	0	0	1	0	1	1	2	1	0	0	1	0	0	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	1	1	2	2	0	0	1	1	2	0	0	0	2	0	0	4	0	0	1	0	1	2	0	0	1	0	0	0	0	1	0	3	0	2	3	0	0	0	2	0	1	0	2	0	1
4:Del:M:1	2	0	0	0	0	4	1	0	0	2	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	3	0	1	0	0	0	1
4:Del:M:2	0	1	1	4	0	1	0	0	0	2	0	0	1	1	0	0	1	1	3	0	2	1	0	1	2	3	0	0	0	0	1	1	1	0	0	1	0	1	2	1	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0	1	1	1	2	1	0	0	1	6	0	1	0	2	0	1	1	0	0	4	0	2	0	0	2	0	1	1	0	1	0	0	0	1	2	1	0	0	0	0	1	1	0	0	0	2
4:Del:M:3	1	0	1	0	1	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1
5:Del:M:1	43	77	1	0	7	43	23	35	1	25	3	78	49	8	36	6	68	238	100	12	97	25	38	36	160	346	41	18	5	46	42	55	84	6	63	146	46	138	55	120	14	29	132	110	69	30	8	55	168	48	5	56	8	3	48	32	70	72	84	163	37	60	119	302	26	72	30	67	35	62	84	16	3	98	31	310	11	52	65	39	43	40	15	359	134	29	93	17	41	59	93	1	4	112	104	68	97	1	12	35
5:Del:M:2	12	4	3	0	0	1	8	8	0	16	0	12	1	1	10	2	20	25	1	3	0	0	0	4	1	0	3	3	4	3	4	0	4	0	3	32	3	18	2	11	4	2	18	0	23	5	2	32	0	7	1	0	1	0	7	1	1	44	18	15	0	3	36	19	0	1	0	21	1	2	22	0	4	6	0	4	0	17	0	9	0	1	5	1	30	9	34	1	8	26	9	1	0	3	3	24	0	0	2	0
5:Del:M:3	3	1	2	0	0	1	9	2	0	7	1	1	0	2	6	1	7	7	0	0	0	0	0	0	3	0	2	2	2	4	2	0	1	1	4	6	2	9	1	3	0	0	5	0	4	1	0	10	1	5	0	1	1	0	4	0	0	15	4	9	0	3	22	5	0	1	0	11	0	2	6	0	0	3	0	0	0	9	0	1	0	1	1	1	15	2	16	4	2	10	6	1	0	2	0	6	0	0	0	0
5:Del:M:4	2	0	0	0	1	1	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	0	1	3	0	0	2	1	1	1	0	1	0	1	3	0	4	0	5	2	0	4	0	0	0	0	6	1	2	0	0	0	0	0	0	0	3	3	1	0	0	5	3	0	0	1	4	0	0	0	0	1	1	0	1	0	4	0	1	0	1	0	1	4	1	2	1	4	4	1	1	0	3	1	3	0	0	0	1
5:Del:M:5	0	1	0	0	0	1	2	4	0	1	0	0	1	0	0	0	2	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	3	0	0	1	0	2	0	3	1	0	5	1	1	0	0	1	0	1	1	0	4	2	1	0	1	5	1	0	0	0	7	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	2	3	3	1	0	5	4	0	0	1	0	5	0	0	0	2
