Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	1	0	0	0	0	5	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	0	1	1	1	0	1	0	0	0	0	0	0	2	3	1	7	3	0	0	0	1	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	4	0	0	0	1	0	3	0	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	0	0	1	3	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	0	2	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0
3:Del:M:1	2	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	2	0	0	2	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	2	0	5	3	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	2	0	0	0	2	0	4	0	1
3:Del:M:2	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	2	0	0	2	1	0	3	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	2	0	1	0	0	1	1	0	1	1	0	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0
4:Del:M:1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	4	1	0	0	1	0	1	1	0	3	0	1	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	1
4:Del:M:2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
4:Del:M:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	2
5:Del:M:1	18	20	9	0	5	55	21	2	2	2	10	3	0	0	8	0	4	5	0	4	0	1	32	5	5	1	5	20	1	0	26	17	0	15	58	3	1	3	47	7	1	15	0	6	39	6	5	3	3	0	3	32	66	19	53	27	1	3	4	7	9	18	4	21	2	0	2	32	11	6	0	2	12	0	1	3	2	8	0	5	0	10	6	0	20	2	0	7	1	0	54	51	1	3	4	30	0	49	1	18
5:Del:M:2	4	7	6	0	5	24	15	1	4	0	1	1	0	1	6	0	0	0	0	3	0	0	13	1	6	0	2	7	3	1	20	6	0	5	17	6	1	1	30	1	0	9	0	5	20	3	0	2	0	0	1	14	29	7	30	8	1	0	2	2	7	8	3	7	0	0	2	15	7	2	0	2	9	0	2	1	3	5	1	0	0	4	5	0	4	0	0	3	0	0	19	28	0	2	1	10	0	25	1	2
5:Del:M:3	5	9	5	0	1	10	7	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	6	0	1	0	0	4	2	0	5	1	0	2	5	3	0	0	6	0	0	4	1	1	7	1	0	0	0	0	0	3	12	3	2	7	1	0	3	1	2	5	0	3	0	0	0	2	4	0	0	0	4	0	1	0	1	2	0	0	0	3	3	0	2	1	1	0	0	0	8	4	0	0	1	3	0	14	0	1
5:Del:M:4	1	4	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	3	0	0	3	3	0	0	0	6	1	0	3	0	1	2	0	0	0	0	0	0	3	0	1	3	1	0	0	0	0	0	1	1	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	4	0	0	0	3	0	1	0	1
5:Del:M:5	0	0	2	0	2	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	2	1	3	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	4	0	2	0	1	1	0	1	0	0	0	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	2	0	1	1	3	0	1	0	0
