Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1
5:Ins:R:0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	1	2	0	3	1	0	2	1	3	1	2	1	1	1	4	1	0	1	3	1	3	2	1	0	8	0	0	2	0	2	5	7	2	0	2	1	3	12	0	0	4	1	1	1	0	0	1	0	2	0	2	5	2	2	1	0	0	0	1	1	0	1	3	1	0	12	7	2	0	3	0	2	1	1	2	0	3	1	0	0	2	1	3	0	0	0	1	2	3	3	0	2	0	4	1	1	4	3	2	6
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	1	1	14	2	23	0	7	28	14	43	2	30	0	64	4	5	56	16	8	156	4	32	4	139	1	7	122	9	36	20	77	2	5	5	2	2	141	23	14	23	13	36	77	8	5	26	3	8	4	79	86	21	4	16	5	45	3	10	29	2	7	22	16	1	203	183	57	1	137	1	101	0	7	13	1	29	3	69	0	75	0	26	3	1	0	2	18	10	40	10	14	2	5	5	0	0	26	23	75
3:Del:M:1	0	0	0	0	1	0	0	0	1	5	1	0	0	4	3	0	0	2	1	0	1	0	0	1	0	0	0	1	0	0	2	1	0	1	0	0	3	1	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	1	1	1	0	2	0	2	0	1	3	0	0	0	0	1	0	1	0	0	0	1	2	1	0	0	1	0	1	1	2	0	0	2	0	0	1	0	0	2	1	2	1	1	1	1	2	0
3:Del:M:2	0	0	0	0	1	0	1	1	0	0	0	1	0	3	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	3	0	2	1	0	0	2	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	2
4:Del:M:1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	3	5	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	4	0	0	2	0	0	0	0	1	2	2	0
4:Del:M:2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4:Del:M:3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
5:Del:M:1	24	45	6	62	22	2	0	0	20	54	1	2	1	45	40	3	6	12	29	0	75	29	0	34	0	0	4	1	0	20	49	16	1	0	64	2	61	148	0	6	33	0	7	2	13	0	13	5	22	0	15	23	35	9	4	1	0	29	25	9	1	3	52	1	2	2	12	4	0	5	18	0	4	36	33	5	36	7	12	0	6	0	31	4	1	25	3	6	57	0	19	41	2	85	2	34	100	30	28	43
5:Del:M:2	13	14	7	30	8	3	0	0	6	24	0	1	0	17	11	0	0	6	13	1	33	12	0	11	0	1	2	0	0	5	13	2	1	0	20	0	39	61	0	4	10	0	3	1	3	0	3	1	14	0	8	3	22	8	3	0	0	16	8	3	0	3	38	0	0	0	13	3	0	1	8	1	1	18	12	4	11	1	4	0	0	0	18	1	1	18	1	1	24	0	7	23	0	34	1	16	35	11	10	11
5:Del:M:3	1	6	3	10	6	1	0	0	2	7	0	0	0	11	3	0	1	0	5	1	17	6	0	5	0	1	2	0	0	5	7	1	0	0	10	0	11	15	0	2	4	0	0	0	2	0	1	0	4	0	3	2	11	4	0	1	0	6	1	2	0	0	7	0	0	0	1	0	1	3	4	0	1	4	5	2	2	0	0	0	0	1	7	0	0	0	0	1	10	0	4	7	1	17	0	10	25	5	0	9
5:Del:M:4	0	1	0	4	1	1	0	0	1	4	1	0	0	3	1	1	1	0	0	0	4	2	0	1	0	0	1	1	0	1	2	2	1	0	4	1	0	13	0	0	0	0	0	0	0	0	1	0	1	0	0	1	5	1	0	0	0	2	0	0	0	0	2	0	0	0	3	0	0	0	2	1	0	1	1	0	4	0	0	0	0	0	5	0	0	2	0	0	4	0	1	2	0	5	0	2	7	2	0	3
5:Del:M:5	1	2	0	6	2	1	0	0	1	3	1	0	2	4	3	0	0	1	2	2	7	1	0	3	0	0	1	0	0	1	1	2	0	0	4	0	3	4	0	0	6	0	0	0	0	0	2	0	1	0	2	1	3	1	2	0	0	3	2	1	0	1	6	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	1	0	1	2	1	1	0	2	5	0	0	4	2	3	0	4	2	1	3	2
