Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	2	0	0	0	0	0	2	0	0	1	2	6	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	4	1	1	0	1	0	1	0	0	0	1	0	0	1	1	2	0	1	0	2	0	4	2	1	2	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	3	0	0	2	0	1	1	0	2	0	1	0	1	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	2	2	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	2	1	0	2	0	0	0	2	2	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	1	0	0	1	1	1	0	0	0	3	2	0	0	0	1	1	0	0	2	0	0	0	0	0
3:Del:M:1	1	4	0	0	1	0	0	1	0	0	0	0	2	0	2	0	0	1	0	1	1	1	0	0	1	1	4	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	2	1	0	1	0	2	0	2	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	2	0	0	2	1	0	0	0	0	0	0	1	0	4	0	0	0	2	1	0	0	1	2	0	0	0	0	0
3:Del:M:2	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	2	0	1	0	1	3	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	1	1	1	1	0	1	2	0	0	2	3	0	0	0	0	2	2	0	0	0	0	1	0	0	1	0	2	0	0	1
4:Del:M:1	0	4	0	6	0	0	0	3	1	0	7	2	6	0	1	7	0	3	0	0	2	0	3	0	1	4	2	0	0	1	1	2	1	2	1	4	0	0	2	0	0	0	5	3	0	2	1	4	2	3	1	1	7	2	8	0	0	2	9	0	2	2	4	5	0	0	0	0	1	12	1	0	1	0	1	3	13	0	2	2	0	0	0	4	0	4	0	0	2	2	4	10	2	6	0	1	0	0	1	0
4:Del:M:2	0	2	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0	3	0	0	0	1	0	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4:Del:M:3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
5:Del:M:1	0	51	18	10	4	0	2	35	6	30	1	44	67	11	33	2	3	3	0	11	41	7	2	7	30	11	37	0	0	46	21	41	7	2	1	13	1	2	40	22	3	0	3	3	31	10	14	1	22	0	46	15	14	19	10	0	23	18	8	0	0	7	25	11	8	0	13	0	5	1	3	2	69	2	0	108	25	0	36	12	48	4	24	1	5	40	25	6	5	3	21	6	2	4	0	1	0	3	2	1
5:Del:M:2	1	28	5	7	2	0	0	9	5	11	2	12	35	6	14	2	4	1	0	3	13	4	2	3	7	10	16	0	0	11	3	19	5	0	0	2	3	1	29	9	2	0	3	2	16	2	9	0	10	0	23	3	11	9	7	0	7	5	3	0	0	2	19	6	2	2	8	0	4	0	3	3	27	1	0	42	2	0	18	11	16	1	6	0	3	14	6	1	6	4	8	9	0	0	1	0	0	1	0	3
5:Del:M:3	2	9	3	1	0	0	0	6	0	6	0	4	7	4	5	1	0	0	0	0	7	2	1	1	3	1	3	0	0	6	3	6	0	0	0	2	0	0	8	4	0	0	2	4	8	4	5	0	3	0	8	2	3	3	4	0	7	0	0	0	2	0	2	3	0	1	1	0	0	0	0	0	18	0	0	13	3	0	9	6	6	2	4	1	1	4	1	3	0	0	3	0	0	0	0	1	0	0	2	0
5:Del:M:4	1	28	3	57	157	2	9	8	45	21	22	8	75	0	3	7	2	6	5	44	26	394	143	11	2	263	1	57	50	14	2	7	28	2	24	23	14	13	33	13	2	5	67	43	10	9	2	0	127	34	5	33	77	19	19	1	29	53	77	0	3	77	1	4	25	46	19	2	11	11	77	139	21	2	5	11	80	185	86	159	32	126	47	1	27	89	296	39	1	127	23	47	2	0	7	88	5	18	74	94
5:Del:M:5	0	2	1	0	0	0	0	4	0	1	0	1	2	0	1	1	1	1	0	2	1	0	0	0	2	0	0	0	0	4	1	0	0	0	1	0	0	1	2	1	2	0	2	0	3	1	0	1	2	0	2	1	0	1	2	0	2	0	2	0	0	0	3	0	0	2	1	1	0	1	0	1	4	0	0	11	2	0	1	0	0	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	2	0	1
