Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	0	1	25	0	9	1	36	0	0	9	0	35	0	14	8	12	0	34	1	2	0	7	3	3	3	6	4	7	2	0	1	0	5	6	19	3	1	3	3	6	1	8	0	2	2	1	6	12	1	15	12	8	5	0	1	0	20	0	1	25	3	9	10	0	29	1	0	1	5	12	0	1	12	5	0	24	3	3	1	4	15	8	3	15	1	5	7	15	8	18	2	0	0	1	0	3	12	3	0	8
5:Ins:R:2	0	1	1	1	1	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	0	3	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	0	0	0	2	0	2	0	2	0	1	0	3	0	1	1	0	0	1	0	1	2	0	1	1	3	3	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	2	2	0	1	0	1	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	4	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1
3:Del:M:1	0	1	1	0	0	0	0	2	2	3	0	0	0	4	1	0	0	0	0	4	0	1	2	0	1	2	1	1	2	2	0	0	1	0	1	2	1	0	3	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	1	0	2	4	0	1	0	2	0	1	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	2	1	0	0	0	0
3:Del:M:2	0	0	2	0	0	0	1	2	1	0	1	1	1	0	0	0	1	0	2	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
4:Del:M:1	30	96	62	29	15	2	19	27	6	11	3	75	73	28	1	1	103	77	1	63	12	124	9	5	12	145	47	1	13	113	88	40	10	0	27	8	9	110	21	15	36	40	6	28	10	2	56	7	72	0	19	2	2	13	4	2	51	9	74	0	1	37	17	4	15	94	0	46	1	0	21	13	45	59	71	3	1	13	12	64	6	106	18	4	17	1	21	2	2	9	3	244	24	68	12	0	2	22	6	5
4:Del:M:2	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4:Del:M:3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	2	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
5:Del:M:1	9	3	28	0	1	1	9	13	1	74	5	1	0	118	7	2	2	22	1	70	3	47	3	26	27	41	56	0	12	7	5	0	14	1	13	54	0	0	78	8	10	3	4	31	1	0	20	9	14	22	2	1	12	16	1	0	54	0	6	28	1	29	59	2	8	10	17	0	6	2	1	5	46	3	13	1	19	6	0	14	0	58	0	20	0	0	52	21	40	4	14	9	4	11	3	20	2	0	21	0
5:Del:M:2	2	0	24	0	3	0	40	15	1	37	3	46	0	49	4	7	3	40	2	32	3	33	5	5	9	24	45	10	15	1	4	3	11	2	23	30	1	9	36	6	4	9	4	22	3	0	12	6	10	22	11	1	6	7	1	1	38	0	2	48	5	22	34	0	20	7	10	3	4	15	2	3	22	4	6	16	10	2	1	11	18	28	6	17	0	3	17	22	22	24	9	8	3	2	3	5	13	1	6	4
5:Del:M:3	2	0	4	0	0	0	3	5	0	17	1	1	0	22	0	1	0	10	0	12	1	7	0	3	4	5	12	1	4	2	0	1	4	0	1	13	0	0	15	1	3	0	1	4	0	0	5	0	3	2	0	0	1	6	0	0	9	0	0	6	1	6	8	1	0	0	0	1	0	0	0	2	7	1	6	1	5	0	0	2	0	7	0	0	0	0	11	0	9	3	3	3	1	1	0	6	0	0	6	0
5:Del:M:4	0	0	0	0	0	1	3	4	0	9	1	0	0	5	0	0	0	2	0	7	1	6	0	1	1	3	3	0	1	1	0	0	1	0	1	4	0	0	1	1	0	0	0	2	0	0	1	0	3	1	0	0	2	2	0	0	2	0	0	1	1	1	4	0	1	1	0	0	0	0	0	0	2	0	2	1	2	0	0	1	0	5	0	1	0	0	3	0	3	2	0	0	0	1	0	0	0	0	0	0
5:Del:M:5	0	0	0	0	0	0	1	0	0	2	0	0	0	4	0	0	1	1	0	4	0	2	0	0	0	1	3	0	2	0	0	0	0	0	1	4	0	0	2	0	0	0	0	2	0	0	1	0	2	1	0	1	1	1	0	0	2	0	1	3	1	2	1	0	0	0	0	1	0	1	0	0	5	0	0	0	0	0	0	1	1	2	0	1	1	0	2	0	2	0	0	0	1	1	0	0	1	0	0	0
