Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2
5:Ins:R:0	29	0	5	32	2	11	10	18	1	1	17	67	31	50	12	2	477	66	1	20	2	52	38	82	2	20	55	1	163	29	7	41	56	14	0	80	21	0	38	131	41	143	0	4	9	15	1	63	7	23	62	43	5	14	4	120	1	84	21	16	29	0	116	46	0	72	0	81	7	21	78	56	74	5	2	0	67	103	0	4	1	50	156	1	169	4	63	220	27	1	72	11	11	0	26	2	56	54	4	7
5:Ins:R:1	0	0	1	0	0	0	0	0	0	0	4	0	0	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	3	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	3	0	1	1	1	1	0	0	0	1	3	0	0	1	0	0	2	0	0	0	1	3	0	0	1	0	0	1	0	0	1	1	0	3	0	7	7	0	0	1	0	2	1	4	0	0	0	1	0	0	2	0	0	3
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	0	0	1	0	2	0	0	3	3	0	0	0	0	1	0	1	1	0	0	0	1	2	0	0	0	1	1	0	1	1	0	1	0	0	0	2	0	2	1	0	1	1	1	0	2	0	1	1	1	0	0	3	0	0	0	0	0	0	1	0	1	2	1	1	2	0	0	1	2	0	1	0	1	0	0	2	0	0	3
3:Del:M:1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	4	0	1	0	0	0	0	4	0	2	0	0	0	1	1	0	1	0	0	4	0	7	6	2	0	2	0	1	3	0	0	0	0	0	0	1	0	1	0	3
3:Del:M:2	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	1	2	0	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	1	1	0	2	0	0	1
4:Del:M:1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	3	1	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	3
4:Del:M:2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
4:Del:M:3	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1
5:Del:M:1	10	0	11	0	13	2	4	1	9	2	19	6	16	28	11	0	8	3	30	8	0	3	2	6	11	1	0	1	73	49	18	17	14	21	0	7	26	2	0	2	1	0	4	15	9	0	32	1	38	16	9	2	5	0	0	0	62	1	4	32	35	0	27	3	1	2	0	45	1	4	5	0	2	1	0	3	8	2	0	85	3	130	138	11	4	29	1	25	29	55	2	0	4	14	14	21	10	4	2	63
5:Del:M:2	10	0	6	0	6	0	2	0	5	1	10	1	3	14	4	0	1	2	16	4	4	0	1	0	1	0	0	0	27	16	11	4	4	7	0	3	8	0	1	0	0	3	0	8	0	0	15	0	13	15	5	0	0	0	0	0	30	1	2	15	15	1	4	3	0	0	0	21	0	2	2	0	0	0	0	1	5	0	0	39	2	52	56	1	0	13	0	12	12	12	0	0	3	1	2	5	2	5	1	25
5:Del:M:3	1	0	5	0	3	1	0	0	0	1	3	1	2	6	1	0	0	0	4	0	2	1	0	0	5	0	0	0	20	12	1	1	4	4	1	0	6	0	0	0	0	0	0	3	0	1	7	0	8	6	3	0	1	0	0	0	9	0	0	7	6	0	9	0	0	1	0	6	0	1	2	0	1	0	0	2	0	0	0	13	1	20	21	1	2	11	1	7	4	13	2	0	1	3	1	0	4	0	0	14
5:Del:M:4	2	0	0	0	2	0	0	0	0	0	3	0	2	2	0	1	0	0	1	1	1	0	0	1	0	0	0	1	3	2	1	0	2	2	0	0	2	0	0	0	0	0	1	1	1	0	1	0	2	0	0	0	0	0	0	0	3	0	0	2	1	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	8	1	6	3	0	0	1	0	1	0	0	0	0	0	0	0	4	2	1	0	5
5:Del:M:5	2	0	0	0	0	0	1	0	1	0	1	0	0	2	4	0	0	1	2	0	0	0	0	0	2	0	0	0	2	3	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	7	12	1	0	2	0	0	2	1	0	0	0	1	1	1	0	1	1	2
