MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:1	1	1	1	1	2	0	2	1	9	0	0	1	1	0	0	1	0	2	0	2	0	1	0	3	0	0	3	0	1	0	2	0	1	0	1	0	0	0	0	3	3	9	1	3	0	0	5	0	2	0	0	1	0	1	1	0	3	0	2	1	2	0	9	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	1	1
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
2:Del:M:1	0	1	1	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	2	0	2	6	4	0	0	0	1	0	0	1	0	4	0	2	0	0	0	0	0	1	0	0	3	0	1	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
3:Del:M:1	2	1	1	3	0	0	5	1	0	0	1	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	2	1	2	1	1	2	0	1	2	1	0	1	0	2	1	6	3	1	0	0	3	0	0	0	1	0	0	0	1	0	1	1	0	2	2	0	4	1	0	2	0	2	1	0	0	1	0	0	3	1	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	0	3	0	0	0	1	0
3:Del:M:2	2	0	0	0	2	4	0	1	1	0	0	1	0	0	0	1	0	1	1	2	0	0	0	1	0	2	0	1	0	7	1	1	0	1	2	0	0	1	0	1	1	1	1	0	0	0	1	2	0	0	0	1	0	1	0	0	2	0	0	1	0	0	2	0	0	0	0	1	0	0	0	2	1	2	0	0	0	0	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:M:1	2	2	1	2	1	0	1	1	0	1	3	0	1	1	0	1	0	0	0	1	0	0	0	0	0	2	2	0	1	3	0	1	1	0	1	0	0	1	0	1	0	3	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	5	7	2	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4:Del:M:2	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	2	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
4:Del:M:3	1	0	1	0	0	0	0	2	0	0	3	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	2	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Del:M:1	34	5	10	19	12	1	21	53	51	0	1	7	35	6	5	23	16	19	22	29	7	9	1	2	9	17	37	12	32	2	14	23	11	12	28	9	1	5	2	25	44	129	25	15	3	0	99	48	7	3	0	6	2	10	13	1	5	6	2	25	8	14	183	5	4	24	3	7	0	6	0	0	14	3	39	12	0	1	2	22	5	7	12	0	1	11	7	1	11	10	9	0	9	14	24	6	4	1	16	0
5:Del:M:2	6	1	3	5	3	0	8	70	21	0	0	3	9	4	1	8	11	12	10	23	4	7	1	1	19	14	15	10	6	0	7	11	9	10	14	2	0	8	0	25	38	51	7	11	0	1	59	11	2	3	0	0	2	8	6	1	4	2	0	15	21	6	89	6	4	11	3	4	0	1	1	0	12	1	7	2	0	1	2	9	2	2	4	0	0	1	1	2	5	6	6	0	12	5	5	6	3	0	10	0
5:Del:M:3	9	0	2	2	3	0	5	31	5	0	0	3	3	2	0	5	2	7	5	6	0	1	0	0	5	3	10	2	1	1	5	2	5	4	4	0	0	1	1	4	5	43	1	2	0	0	22	4	2	0	0	2	0	7	0	0	0	1	1	9	4	4	19	2	3	1	0	2	0	0	0	0	0	0	4	2	0	0	1	5	1	0	0	0	0	0	1	2	7	3	4	0	2	3	4	2	5	0	1	0
5:Del:M:4	3	0	2	0	0	0	4	3	1	0	0	0	2	1	0	2	0	0	0	0	0	0	1	0	2	2	1	0	0	0	0	4	2	0	2	0	0	1	0	1	0	2	1	1	0	0	8	2	0	1	0	0	0	1	1	0	0	0	0	5	0	2	8	1	0	2	0	2	0	0	0	0	4	0	3	1	0	0	0	1	0	1	0	0	0	1	0	0	5	0	0	0	1	2	1	0	0	0	0	0
5:Del:M:5	1	0	0	0	2	1	1	1	1	1	2	0	3	0	0	1	1	0	3	0	0	0	0	1	2	0	4	1	0	0	0	0	1	0	2	0	1	1	0	3	4	14	1	0	0	0	6	2	0	0	0	0	0	0	0	0	1	1	0	4	3	1	5	0	2	0	0	0	0	2	0	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0
